UTC time, Altitude (m MSL), Altitude (m AGL), Pressure (Pascal), Speed (m/s), Heading (degrees), Temperature (C), Relative humidity (%), Internal temperature (C), Latitude, Longitude, Rise speed (m/s)
22:55:12, 66, 0, 101759, 0.35, 330.70, 25.40, 53.40,  ,  ,  , 0
22:55:13, 66, 0, 101758, 0.35, 337.60, 25.49, 53.15,  , -37.794460, 144.962552, 0
22:55:16, 66, 0, 101758, 0.25, 337.60, 25.64, 52.70,  ,  ,  , 0
22:55:17, 66, 0, 101758, 0.15, 337.60, 25.70, 52.35,  , -37.794458, 144.962552, 0
22:55:18, 66, 0, 101755, 0.20, 337.60, 25.79, 51.75,  ,  ,  , 0
22:55:19, 66, 0, 101754, 0.15, 337.60, 25.73, 51.05,  , -37.794457, 144.962550, 0
22:55:21, 66, 0, 101755, 0.10, 337.60, 25.53, 49.50,  ,  ,  , 0
22:55:22, 66, 0, 101756, 0.20, 337.60, 25.44, 49.20,  , -37.794460, 144.962552, 0
22:55:24, 66, 0, 101754, 0.20, 337.60, 25.32, 49.00,  ,  ,  , 0
22:55:25, 66, 0, 101754, 0.15, 337.60, 25.21, 49.05,  , -37.794457, 144.962550, 0
22:55:29, 66, 0, 101758, 0.05, 337.60, 24.92, 49.05, 30.8, -37.794460, 144.962548, 0
22:55:29, 66, 0, 101757, 0.05, 337.60, 24.86, 49.20,  ,  ,  , 0
22:55:30, 66, 0, 101756, 0.05, 337.60, 24.85, 49.75,  ,  ,  , 0
22:55:31, 66, 0, 101756, 0.05, 337.60, 24.87, 50.30,  , -37.794465, 144.962548, 0
22:55:32, 66, 0, 101755, 0.05, 337.60, 24.93, 50.80,  ,  ,  , 0
22:55:33, 66, 0, 101754, 0.10, 337.60, 24.93, 50.70,  ,  ,  , 0
22:55:34, 66, 0, 101754, 0.10, 337.60, 24.93, 50.35,  , -37.794472, 144.962548, 0
22:55:36, 66, 0, 101758, 0.10, 337.60, 24.83, 50.05,  ,  ,  , 0
22:55:37, 66, 0, 101760, 0.10, 337.60, 24.76, 50.00,  , -37.794472, 144.962553, 0
22:55:38, 66, 0, 101760, 0.20, 337.60, 24.68, 49.95,  ,  ,  , 0
22:55:39, 66, 0, 101761, 0.30, 95.50, 24.54, 49.95,  ,  ,  , 0
22:55:40, 66, 0, 101762, 0.05, 95.50, 24.31, 49.85,  , -37.794470, 144.962552, 0
22:55:41, 66, 0, 101762, 0.05, 95.50, 24.19, 49.85,  ,  ,  , 0
22:55:42, 66, 0, 101763, 0.20, 95.50, 24.10, 50.10,  ,  ,  , 0
22:55:43, 66, 0, 101764, 0.15, 95.50, 24.04, 50.35,  , -37.794472, 144.962550, 0
22:55:44, 66, 0, 101761, 0.10, 95.50, 23.95, 50.75,  ,  ,  , 0
22:55:45, 66, 0, 101759, 0.10, 95.50, 23.86, 50.80,  ,  ,  , 0
22:55:46, 66, 0, 101758, 0.00, 95.50, 23.77, 50.75,  , -37.794472, 144.962547, 0
22:55:47, 66, 0, 101756, 0.10, 95.50, 23.66, 50.80,  ,  ,  , 0
22:55:48, 66, 0, 101755, 0.10, 95.50, 23.49, 50.95,  ,  ,  , 0
22:55:49, 66, 0, 101754, 0.10, 95.50, 23.29, 51.00,  , -37.794468, 144.962547, 0
22:55:50, 66, 0, 101754, 0.05, 95.50, 23.16, 51.10,  ,  ,  , 0
22:55:51, 66, 0, 101754, 0.05, 95.50, 23.03, 51.25,  ,  ,  , 0.1
22:55:52, 66, 0, 101754, 0.05, 95.50, 22.92, 51.45,  , -37.794468, 144.962547, 0.1
22:55:54, 66, 0, 101759, 0.20, 95.50, 22.70, 52.25,  ,  ,  , 0
22:55:55, 66, 0, 101762, 0.20, 95.50, 22.61, 52.60, 31.0, -37.794468, 144.962543, 0
22:55:56, 66, 0, 101760, 0.15, 95.50, 22.53, 52.85,  ,  ,  , 0
22:55:57, 66, 0, 101759, 0.15, 95.50, 22.43, 53.10,  ,  ,  , 0
22:55:58, 66, 0, 101758, 0.15, 95.50, 22.39, 53.55,  , -37.794473, 144.962542, 0
22:55:59, 66, 0, 101758, 0.20, 95.50, 22.33, 53.85,  ,  ,  , 0
22:56:00, 66, 0, 101758, 0.20, 95.50, 22.28, 54.10,  ,  ,  , 0
22:56:01, 66, 0, 101758, 0.60, 255.00, 22.19, 54.20,  , -37.794473, 144.962530, 0
22:56:02, 67, 1, 101740, 1.00, 219.90, 22.06, 54.15,  ,  ,  , 0.1
22:56:03, 69, 3, 101722, 0.70, 238.40, 21.88, 54.20,  ,  ,  , 0.2
22:56:04, 70, 4, 101704, 0.50, 263.80, 21.72, 54.25,  , -37.794480, 144.962507, 0.3
22:56:05, 72, 6, 101685, 0.65, 263.10, 21.57, 54.35,  ,  ,  , 0.4
22:56:06, 74, 8, 101666, 0.60, 272.70, 21.42, 54.50,  ,  ,  , 0.5
22:56:07, 75, 9, 101648, 0.50, 259.80, 21.31, 54.65,  , -37.794473, 144.962483, 0.7
22:56:09, 77, 11, 101627, 0.55, 254.60, 21.21, 54.80,  ,  ,  , 0.9
22:56:10, 78, 12, 101607, 0.90, 216.60, 21.11, 54.95,  ,  ,  , 1.0
22:56:11, 80, 14, 101588, 1.35, 223.30, 21.02, 55.10,  , -37.794487, 144.962455, 1.2
22:56:12, 84, 18, 101540, 1.80, 211.00, 20.90, 55.45,  ,  ,  , 1.4
22:56:13, 86, 20, 101516, 3.15, 224.90, 20.83, 55.65,  , -37.794523, 144.962418, 1.6
22:56:14, 88, 22, 101494, 3.10, 226.90, 20.76, 55.80,  ,  ,  , 1.7
22:56:15, 90, 24, 101472, 2.35, 229.20, 20.70, 55.90,  ,  ,  , 1.7
22:56:16, 92, 26, 101450, 2.55, 221.60, 20.69, 56.10,  , -37.794565, 144.962345, 1.8
22:56:17, 93, 27, 101428, 3.00, 231.10, 20.67, 56.20,  ,  ,  , 1.8
22:56:18, 95, 29, 101407, 3.15, 234.20, 20.63, 56.25,  ,  ,  , 1.8
22:56:19, 97, 31, 101386, 2.90, 235.50, 20.57, 56.25,  , -37.794608, 144.962260, 1.8
22:56:21, 99, 33, 101364, 2.75, 226.90, 20.55, 56.30,  ,  ,  , 1.7
22:56:22, 100, 34, 101354, 2.75, 234.30, 20.57, 56.35, 31.2, -37.794643, 144.962178, 1.6
22:56:23, 100, 34, 101348, 2.80, 236.00, 20.52, 56.35,  ,  ,  , 1.5
22:56:24, 101, 35, 101343, 3.25, 240.10, 20.49, 56.35,  ,  ,  , 1.5
22:56:25, 101, 35, 101338, 2.50, 235.60, 20.48, 56.40,  , -37.794687, 144.962095, 1.3
22:56:27, 103, 37, 101319, 3.05, 238.00, 20.42, 56.40,  ,  ,  , 1.1
22:56:28, 103, 37, 101310, 3.35, 238.30, 20.39, 56.45,  , -37.794723, 144.962007, 1.0
22:56:29, 104, 38, 101296, 3.20, 238.50, 20.39, 56.50,  ,  ,  , 1.0
22:56:30, 106, 40, 101283, 3.15, 242.90, 20.32, 56.55,  ,  ,  , 0.9
22:56:31, 107, 41, 101270, 3.15, 233.80, 20.37, 56.60,  , -37.794765, 144.961907, 0.9
22:56:33, 108, 42, 101257, 3.15, 233.80, 20.37, 56.70,  ,  ,  , 0.8
22:56:34, 109, 43, 101245, 2.50, 232.80, 20.38, 56.75,  ,  ,  , 0.8
22:56:35, 110, 44, 101234, 2.50, 228.30, 20.43, 56.80,  , -37.794810, 144.961822, 0.8
22:56:35, 111, 45, 101217, 2.30, 236.50, 20.41, 56.85,  ,  ,  , 0.9
22:56:36, 112, 46, 101200, 2.70, 226.20, 20.42, 56.85,  ,  ,  , 1.0
22:56:37, 114, 48, 101184, 2.70, 227.70, 20.47, 56.80,  , -37.794860, 144.961750, 1.1
22:56:38, 115, 49, 101165, 2.30, 240.30, 20.48, 56.80,  ,  ,  , 1.1
22:56:39, 117, 51, 101146, 2.55, 231.30, 20.53, 56.80,  ,  ,  , 1.2
22:56:40, 119, 53, 101128, 2.60, 227.10, 20.55, 56.75,  , -37.794912, 144.961680, 1.3
22:56:41, 120, 54, 101116, 2.90, 239.50, 20.57, 56.75,  ,  ,  , 1.3
22:56:42, 121, 55, 101105, 2.40, 227.20, 20.57, 56.70,  ,  ,  , 1.2
22:56:43, 121, 55, 101094, 2.85, 232.70, 20.57, 56.65,  , -37.794967, 144.961612, 1.2
22:56:44, 122, 56, 101085, 3.50, 237.40, 20.61, 56.60,  ,  ,  , 1.2
22:56:45, 123, 57, 101076, 2.15, 232.00, 20.62, 56.55,  ,  ,  , 1.2
22:56:46, 124, 58, 101068, 1.70, 237.30, 20.68, 56.50,  , -37.795012, 144.961550, 1.1
22:56:47, 124, 58, 101064, 1.80, 236.70, 20.69, 56.45,  ,  ,  , 1.1
22:56:48, 124, 58, 101061, 2.05, 237.50, 20.71, 56.35,  ,  ,  , 1.0
22:56:49, 124, 58, 101058, 1.50, 240.10, 20.73, 56.30, 31.8, -37.795050, 144.961505, 0.9
22:56:50, 124, 58, 101060, 1.45, 235.70, 20.75, 56.25,  ,  ,  , 0.8
22:56:51, 124, 58, 101063, 1.85, 237.70, 20.70, 56.20,  ,  ,  , 0.7
22:56:52, 124, 58, 101066, 1.55, 238.20, 20.67, 56.15,  , -37.795082, 144.961460, 0.5
22:56:53, 124, 58, 101069, 1.20, 235.00, 20.69, 56.15,  ,  ,  , 0.4
22:56:54, 123, 57, 101072, 1.65, 236.30, 20.66, 56.20,  ,  ,  , 0.3
22:56:55, 123, 57, 101076, 1.50, 235.60, 20.62, 56.20,  , -37.795108, 144.961420, 0.2
22:56:56, 123, 57, 101079, 1.25, 243.30, 20.57, 56.15,  ,  ,  , 0.1
22:56:57, 122, 56, 101083, 1.55, 246.70, 20.57, 56.20,  ,  ,  , 0
22:56:58, 122, 56, 101088, 1.75, 243.40, 20.57, 56.20,  , -37.795120, 144.961370, -0.1
22:56:59, 121, 55, 101096, 1.75, 216.80, 20.57, 56.25,  ,  ,  , -0.2
22:57:00, 120, 54, 101105, 1.75, 225.30, 20.57, 56.25,  ,  ,  , -0.3
22:57:01, 120, 54, 101114, 2.00, 224.20, 20.57, 56.30,  , -37.795160, 144.961322, -0.4
22:57:02, 119, 53, 101120, 2.05, 222.60, 20.57, 56.35,  ,  ,  , -0.4
22:57:03, 119, 53, 101127, 1.35, 234.20, 20.58, 56.40,  ,  ,  , -0.4
22:57:04, 118, 52, 101134, 1.70, 240.30, 20.57, 56.40,  , -37.795208, 144.961268, -0.5
22:57:05, 117, 51, 101144, 1.75, 237.10, 20.57, 56.40,  ,  ,  , -0.5
22:57:06, 116, 50, 101154, 1.45, 242.70, 20.64, 56.40,  ,  ,  , -0.6
22:57:07, 116, 50, 101164, 1.30, 235.40, 20.57, 56.40,  , -37.795233, 144.961225, -0.6
22:57:08, 114, 48, 101180, 1.55, 242.10, 20.52, 56.35,  ,  ,  , -0.7
22:57:09, 113, 47, 101196, 1.35, 244.60, 20.46, 56.35,  ,  ,  , -0.8
22:57:10, 112, 46, 101212, 1.45, 261.20, 20.44, 56.40,  , -37.795255, 144.961182, -0.9
22:57:12, 109, 43, 101246, 0.75, 241.60, 20.37, 56.45,  ,  ,  , -1.0
22:57:13, 107, 41, 101264, 0.95, 241.60, 20.32, 56.55,  , -37.795277, 144.961145, -1.0
22:57:14, 106, 40, 101280, 0.95, 241.60, 20.29, 56.60,  ,  ,  , -1.1
22:57:15, 104, 38, 101297, 1.05, 238.50, 20.27, 56.70,  ,  ,  , -1.2
22:57:16, 103, 37, 101314, 1.20, 234.00, 20.26, 56.75, 32.0, -37.795293, 144.961103, -1.3
22:57:17, 102, 36, 101322, 0.85, 234.00, 20.25, 56.85,  ,  ,  , -1.2
22:57:18, 102, 36, 101331, 0.75, 234.00, 20.23, 56.90,  ,  ,  , -1.2
22:57:19, 101, 35, 101340, 0.75, 234.00, 20.21, 56.95,  , -37.795317, 144.961077, -1.2
22:57:20, 100, 34, 101355, 0.80, 234.00, 20.21, 57.00,  ,  ,  , -1.2
22:57:21, 98, 32, 101369, 0.70, 234.00, 20.19, 57.10,  ,  ,  , -1.2
22:57:22, 97, 31, 101384, 0.85, 234.00, 20.20, 57.10,  , -37.795345, 144.961058, -1.2
22:57:23, 97, 31, 101383, 1.40, 270.20, 20.24, 57.20,  ,  ,  , -1.1
22:57:24, 97, 31, 101382, 1.10, 250.00, 20.25, 57.25,  ,  ,  , -1.0
22:57:25, 97, 31, 101382, 0.90, 250.00, 20.25, 57.30,  , -37.795355, 144.961018, -0.9
22:57:27, 96, 30, 101392, 1.55, 299.60, 20.22, 57.35,  ,  ,  , -0.7
22:57:28, 96, 30, 101398, 2.45, 322.30, 20.19, 57.40,  , -37.795335, 144.960968, -0.6
22:57:29, 95, 29, 101413, 2.15, 319.60, 20.16, 57.45,  ,  ,  , -0.6
22:57:30, 93, 27, 101429, 1.35, 306.00, 20.13, 57.50,  ,  ,  , -0.7
22:57:31, 92, 26, 101446, 1.20, 288.50, 20.11, 57.55,  , -37.795308, 144.960922, -0.7
22:57:32, 91, 25, 101461, 1.00, 288.50, 20.11, 57.65,  ,  ,  , -0.8
22:57:33, 89, 23, 101476, 0.95, 288.50, 20.10, 57.75,  ,  ,  , -0.8
22:57:34, 88, 22, 101492, 0.05, 288.50, 20.09, 57.80,  , -37.795303, 144.960893, -0.8
22:57:35, 87, 21, 101500, 0.00, 288.50, 20.10, 57.80,  ,  ,  , -0.8
22:57:36, 87, 21, 101509, 0.05, 288.50, 20.11, 57.85,  ,  ,  , -0.9
22:57:37, 86, 20, 101518, 0.05, 288.50, 20.14, 57.90,  , -37.795293, 144.960885, -0.9
22:57:39, 85, 19, 101531, 0.05, 288.50, 20.17, 58.00,  ,  ,  , -0.9
22:57:40, 84, 18, 101538, 0.05, 288.50, 20.17, 58.00,  , -37.795277, 144.960873, -0.9
22:57:42, 83, 17, 101554, 0.10, 288.50, 20.17, 57.95,  ,  ,  , -0.9
22:57:43, 82, 16, 101562, 0.15, 288.50, 20.13, 58.00, 31.5, -37.795253, 144.960870, -0.8
22:57:45, 80, 14, 101595, 1.65, 58.00, 20.06, 58.10,  ,  ,  , -0.9
22:57:46, 78, 12, 101612, 2.60, 76.70, 20.04, 58.20,  , -37.795217, 144.960918, -0.9
22:57:48, 75, 9, 101648, 2.80, 80.60, 19.99, 58.40,  ,  ,  , -1.0
22:57:49, 74, 8, 101666, 2.80, 76.40, 20.01, 58.45,  , -37.795198, 144.961018, -1.0
22:57:51, 72, 6, 101684, 2.15, 63.60, 19.97, 58.55,  ,  ,  , -1.0
22:57:52, 71, 5, 101694, 2.70, 71.20, 19.97, 58.70,  , -37.795157, 144.961088, -1.0
22:57:54, 72, 6, 101689, 3.10, 64.90, 19.99, 59.05,  ,  ,  , -0.9
22:57:55, 72, 6, 101688, 2.35, 56.60, 19.99, 59.25,  , -37.795120, 144.961165, -0.9
22:57:57, 70, 4, 101712, 1.90, 75.70, 19.99, 59.50,  ,  ,  , -0.8
22:57:58, 69, 3, 101724, 2.00, 60.10, 19.99, 59.45,  , -37.795087, 144.961212, -0.8
22:58:00, 69, 3, 101721, 2.70, 71.90, 19.98, 59.35,  ,  ,  , -0.6
22:58:01, 69, 3, 101720, 1.70, 64.10, 19.99, 59.35,  , -37.795057, 144.961273, -0.5
22:58:03, 69, 3, 101720, 1.35, 49.70, 20.01, 59.40,  ,  ,  , -0.3
22:58:04, 69, 3, 101721, 1.15, 129.70, 20.02, 59.45,  ,  ,  , -0.3
22:58:05, 69, 3, 101722, 0.00, 129.70, 20.05, 59.50,  , -37.795040, 144.961295, -0.2
22:58:05, 69, 3, 101718, 0.05, 129.70, 20.08, 59.50,  ,  ,  , -0.2
22:58:06, 70, 4, 101715, 0.00, 129.70, 20.11, 59.55,  ,  ,  , -0.2
22:58:07, 70, 4, 101712, 0.00, 129.70, 20.16, 59.65,  , -37.795013, 144.961302, -0.2
22:58:08, 71, 5, 101697, 0.00, 129.70, 20.20, 59.85,  ,  ,  , -0.1
22:58:09, 72, 6, 101682, 0.05, 129.70, 20.23, 59.90,  ,  ,  , 0.2
22:58:10, 73, 7, 101668, 0.10, 129.70, 20.26, 59.90, 30.2, -37.794993, 144.961282, 0.4
22:58:12, 73, 7, 101668, 0.05, 129.70, 20.28, 59.75,  ,  ,  , 0.4
22:58:13, 73, 7, 101669, 0.05, 129.70, 20.31, 59.65,  ,  ,  , 0.4
22:58:14, 73, 7, 101670, 0.05, 129.70, 20.33, 59.45,  , -37.794977, 144.961270, 0.3
22:58:14, 74, 8, 101665, 0.05, 129.70, 20.35, 59.20,  ,  ,  , 0.3
22:58:15, 74, 8, 101660, 0.05, 129.70, 20.35, 58.95,  ,  ,  , 0.4
22:58:16, 74, 8, 101656, 0.05, 129.70, 20.35, 58.70,  , -37.794963, 144.961255, 0.4
22:58:17, 75, 9, 101650, 0.00, 129.70, 20.35, 58.50,  ,  ,  , 0.5
22:58:18, 75, 9, 101644, 0.00, 129.70, 20.37, 58.45,  ,  ,  , 0.5
22:58:19, 76, 10, 101638, 0.00, 129.70, 20.37, 58.40,  , -37.794952, 144.961247, 0.5
22:58:20, 76, 10, 101639, 0.05, 129.70, 20.35, 58.35,  ,  ,  , 0.5
22:58:21, 76, 10, 101640, 0.60, 129.70, 20.34, 58.30,  ,  ,  , 0.4
22:58:22, 76, 10, 101642, 0.45, 129.70, 20.34, 58.25,  , -37.794937, 144.961240, 0.3
22:58:23, 75, 9, 101645, 0.40, 129.70, 20.33, 58.20,  ,  ,  , 0.1
22:58:24, 75, 9, 101648, 1.00, 73.10, 20.31, 58.25,  ,  ,  , 0.1
22:58:25, 75, 9, 101652, 1.75, 73.60, 20.28, 58.35,  , -37.794922, 144.961273, 0.1
22:58:27, 73, 7, 101677, 2.40, 64.90, 20.23, 58.50,  ,  ,  , -0.1
22:58:28, 72, 6, 101690, 2.00, 70.60, 20.20, 58.50,  , -37.794895, 144.961345, -0.2
22:58:29, 71, 5, 101700, 2.95, 71.60, 20.18, 58.50,  ,  ,  , -0.3
22:58:30, 70, 4, 101710, 1.95, 74.70, 20.16, 58.50,  ,  ,  , -0.5
22:58:31, 69, 3, 101720, 1.60, 87.30, 20.17, 58.55,  , -37.794873, 144.961418, -0.6
22:58:32, 69, 3, 101718, 1.95, 78.20, 20.17, 58.60,  ,  ,  , -0.5
22:58:33, 69, 3, 101716, 1.65, 77.90, 20.19, 58.75,  ,  ,  , -0.5
22:58:34, 70, 4, 101714, 2.35, 88.40, 20.20, 59.00,  , -37.794860, 144.961482, -0.5
22:58:36, 70, 4, 101704, 2.10, 86.80, 20.24, 59.55,  ,  ,  , -0.4
22:58:37, 71, 5, 101700, 1.50, 85.50, 20.26, 59.85, 29.8, -37.794857, 144.961550, -0.3
22:58:38, 70, 4, 101705, 2.50, 93.60, 20.28, 60.05,  ,  ,  , -0.3
22:58:39, 70, 4, 101710, 1.75, 91.70, 20.27, 60.00,  ,  ,  , -0.2
22:58:40, 69, 3, 101716, 1.95, 105.00, 20.25, 59.90,  , -37.794853, 144.961617, -0.2
22:58:42, 69, 3, 101726, 1.95, 79.80, 20.19, 59.40,  ,  ,  , -0.2
22:58:43, 68, 2, 101732, 2.20, 90.10, 20.14, 59.10,  , -37.794850, 144.961680, -0.1
22:58:44, 68, 2, 101735, 2.05, 82.50, 20.11, 59.00,  ,  ,  , -0.1
22:58:45, 68, 2, 101738, 2.55, 86.40, 20.10, 58.95,  ,  ,  , -0.1
22:58:46, 67, 1, 101742, 2.05, 107.70, 20.08, 59.00,  , -37.794843, 144.961757, -0.2
22:58:47, 66, 0, 101752, 2.25, 107.60, 20.08, 58.95,  ,  ,  , -0.2
22:58:48, 66, 0, 101763, 2.60, 81.40, 20.08, 59.00,  ,  ,  , -0.4
22:58:49, 65, 0, 101774, 2.90, 56.20, 20.08, 59.00,  , -37.794835, 144.961832, -0.5
22:58:50, 65, 0, 101774, 2.55, 76.60, 20.08, 59.00,  ,  ,  , -0.5
22:58:51, 65, 0, 101774, 2.65, 52.10, 20.07, 59.00,  ,  ,  , -0.4
22:58:52, 65, 0, 101774, 2.05, 50.80, 20.04, 58.90,  , -37.794802, 144.961903, -0.4
22:58:53, 65, 0, 101773, 2.10, 55.40, 20.02, 58.80,  ,  ,  , -0.4
22:58:54, 65, 0, 101772, 2.25, 97.70, 20.01, 58.70,  ,  ,  , -0.3
22:58:55, 65, 0, 101772, 2.20, 106.40, 20.01, 58.75,  , -37.794790, 144.961955, -0.3
22:58:56, 65, 0, 101774, 2.40, 80.10, 20.01, 58.80,  ,  ,  , -0.3
22:58:57, 64, -1, 101777, 1.75, 106.80, 20.01, 58.85,  ,  ,  , -0.3
22:58:58, 64, -1, 101780, 1.65, 78.30, 20.01, 58.95,  , -37.794790, 144.962010, -0.3
22:59:00, 64, -1, 101777, 1.70, 55.30, 20.02, 59.00,  ,  ,  , -0.2
22:59:01, 65, 0, 101774, 0.10, 55.30, 20.04, 59.35,  ,  ,  , -0.1
22:59:02, 65, 0, 101772, 2.05, 85.70, 20.05, 59.75,  , -37.794767, 144.962037, 0
22:59:02, 65, 0, 101775, 2.65, 22.90, 20.06, 59.80,  ,  ,  , 0
22:59:03, 64, -1, 101779, 1.25, 107.50, 20.08, 59.90,  ,  ,  , 0
22:59:04, 64, -1, 101784, 1.00, 141.80, 20.08, 59.95, 29.0, -37.794742, 144.962068, -0.1
22:59:05, 65, 0, 101770, 2.00, 100.00, 20.11, 60.00,  ,  ,  , 0
22:59:06, 66, 0, 101758, 3.60, 57.30, 20.12, 60.10,  ,  ,  , 0.1
22:59:07, 67, 1, 101746, 3.45, 80.90, 20.14, 60.05,  , -37.794718, 144.962143, 0.2
22:59:08, 67, 1, 101751, 1.90, 102.30, 20.14, 60.00,  ,  ,  , 0.1
22:59:09, 66, 0, 101757, 2.00, 85.30, 20.17, 59.75,  ,  ,  , 0.1
22:59:10, 66, 0, 101764, 2.30, 64.70, 20.18, 59.50,  , -37.794703, 144.962207, 0.1
22:59:11, 66, 0, 101760, 1.60, 72.40, 20.19, 59.40,  ,  ,  , 0.1
22:59:12, 66, 0, 101757, 1.95, 73.50, 20.20, 59.25,  ,  ,  , 0.1
22:59:13, 66, 0, 101754, 1.80, 54.20, 20.22, 59.15,  , -37.794673, 144.962255, 0.1
22:59:14, 66, 0, 101753, 1.85, 44.10, 20.21, 59.10,  ,  ,  , 0.2
22:59:15, 66, 0, 101752, 1.30, 20.90, 20.22, 59.05,  ,  ,  , 0.2
22:59:16, 66, 0, 101752, 1.90, 25.60, 20.22, 59.00,  , -37.794627, 144.962280, 0.2
22:59:17, 66, 0, 101752, 3.10, 14.70, 20.22, 59.00,  ,  ,  , 0.2
22:59:18, 66, 0, 101753, 1.85, 45.50, 20.20, 58.95,  ,  ,  , 0.1
22:59:19, 66, 0, 101754, 1.75, 35.40, 20.19, 58.75,  , -37.794567, 144.962312, 0
22:59:22, 66, 0, 101755, 2.50, 55.30, 20.11, 58.70,  ,  ,  , 0
22:59:23, 66, 0, 101756, 2.85, 82.20, 20.10, 58.75,  , -37.794533, 144.962365, 0.1
22:59:23, 67, 1, 101748, 2.50, 90.50, 20.09, 58.85,  ,  ,  , 0.1
22:59:24, 67, 1, 101740, 2.25, 96.10, 20.09, 59.10,  ,  ,  , 0.1
22:59:25, 68, 2, 101732, 1.20, 77.10, 20.09, 59.35,  , -37.794523, 144.962423, 0.2
22:59:28, 69, 3, 101725, 2.10, 52.10, 20.11, 59.60,  ,  ,  , 0.2
22:59:29, 69, 3, 101722, 1.55, 48.10, 20.10, 59.60,  , -37.794493, 144.962463, 0.2
22:59:29, 69, 3, 101725, 2.15, 94.00, 20.10, 59.60,  ,  ,  , 0.2
22:59:30, 68, 2, 101728, 2.20, 109.40, 20.11, 59.55,  ,  ,  , 0.2
22:59:31, 68, 2, 101732, 1.85, 93.70, 20.10, 59.45, 28.5, -37.794492, 144.962518, 0.1
22:59:32, 68, 2, 101728, 1.70, 107.10, 20.09, 59.40,  ,  ,  , 0.2
22:59:33, 69, 3, 101725, 2.40, 117.20, 20.07, 59.40,  ,  ,  , 0.2
22:59:34, 69, 3, 101722, 2.65, 104.60, 20.07, 59.40,  , -37.794505, 144.962575, 0.2
22:59:35, 69, 3, 101722, 1.05, 44.30, 20.06, 59.40,  ,  ,  , 0.2
22:59:36, 69, 3, 101722, 1.40, 93.40, 20.06, 59.40,  ,  ,  , 0.2
22:59:37, 69, 3, 101722, 1.10, 104.60, 20.05, 59.45,  , -37.794493, 144.962608, 0.1
22:59:38, 69, 3, 101723, 1.55, 196.00, 20.05, 59.40,  ,  ,  , 0.1
22:59:39, 69, 3, 101724, 0.90, 196.00, 20.05, 59.45,  ,  ,  , 0
22:59:40, 69, 3, 101726, 1.05, 124.30, 20.07, 59.50,  , -37.794492, 144.962612, 0
22:59:42, 68, 2, 101736, 0.50, 124.30, 20.11, 59.60,  ,  ,  , -0.1
22:59:43, 67, 1, 101742, 0.45, 124.30, 20.14, 59.65,  , -37.794475, 144.962598, -0.1
22:59:44, 67, 1, 101744, 1.35, 293.70, 20.18, 59.65,  ,  ,  , -0.1
22:59:45, 67, 1, 101746, 0.05, 293.70, 20.20, 59.65,  ,  ,  , -0.1
22:59:46, 67, 1, 101748, 0.00, 293.70, 20.24, 59.60,  , -37.794463, 144.962570, -0.2
22:59:47, 67, 1, 101748, 0.05, 293.70, 20.26, 59.55,  ,  ,  , -0.2
22:59:48, 67, 1, 101749, 0.00, 293.70, 20.29, 59.55,  ,  ,  , -0.2
22:59:49, 67, 1, 101750, 0.05, 293.70, 20.31, 59.50,  , -37.794458, 144.962560, -0.2
22:59:50, 68, 2, 101734, 0.10, 293.70, 20.32, 59.45,  ,  ,  , -0.1
22:59:51, 69, 3, 101719, 0.05, 293.70, 20.32, 59.40,  ,  ,  , 0
22:59:52, 70, 4, 101704, 0.05, 293.70, 20.32, 59.35,  , -37.794440, 144.962533, 0.1
22:59:53, 72, 6, 101688, 0.00, 293.70, 20.34, 59.30,  ,  ,  , 0.2
22:59:54, 73, 7, 101673, 0.05, 293.70, 20.44, 59.25,  ,  ,  , 0.4
22:59:55, 74, 8, 101658, 0.10, 293.70, 20.49, 59.20,  , -37.794430, 144.962512, 0.6
22:59:57, 78, 12, 101616, 3.20, 270.90, 20.52, 59.05,  ,  ,  , 0.8
22:59:58, 79, 13, 101596, 1.85, 240.10, 20.50, 58.95, 28.0, -37.794428, 144.962435, 1.0
22:59:59, 81, 15, 101581, 2.05, 247.40, 20.52, 58.90,  ,  ,  , 1.2
23:00:00, 82, 16, 101566, 2.15, 263.70, 20.53, 58.80,  ,  ,  , 1.3
23:00:01, 83, 17, 101552, 1.80, 274.60, 20.55, 58.60,  , -37.794435, 144.962370, 1.4
23:00:02, 84, 18, 101539, 1.70, 232.60, 20.55, 58.50,  ,  ,  , 1.3
23:00:03, 85, 19, 101527, 1.85, 266.70, 20.55, 58.35,  ,  ,  , 1.3
23:00:04, 86, 20, 101516, 2.30, 257.10, 20.55, 58.25,  , -37.794445, 144.962312, 1.3
23:00:05, 88, 22, 101496, 2.45, 212.20, 20.54, 58.15,  ,  ,  , 1.3
23:00:06, 89, 23, 101477, 3.00, 229.80, 20.50, 58.10,  ,  ,  , 1.4
23:00:07, 91, 25, 101458, 2.50, 226.50, 20.47, 58.05,  , -37.794492, 144.962247, 1.4
23:00:09, 94, 28, 101421, 1.70, 257.60, 20.43, 58.00,  ,  ,  , 1.4
23:00:10, 96, 30, 101402, 2.25, 233.80, 20.44, 58.00,  , -37.794508, 144.962185, 1.4
23:00:12, 100, 34, 101349, 2.55, 247.70, 20.47, 58.00,  ,  ,  , 1.5
23:00:13, 102, 36, 101324, 2.50, 251.80, 20.53, 57.95,  , -37.794535, 144.962108, 1.6
